Employee id,Age,Gender,Education Level,Job Title,Years of Experience,Salary
2328867,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328869,25,Male,Bachelor's Degree,Data Analyst,2,110000
2328871,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328873,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328874,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328875,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328877,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328879,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328880,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328881,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328883,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328884,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328885,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328887,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328889,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328890,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328891,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328893,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328894,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328895,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328897,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328899,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328900,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328901,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328903,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328904,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328905,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328907,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328909,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328910,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328911,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328913,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328914,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328915,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328917,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328919,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328920,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328921,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328923,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328924,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328925,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328927,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328929,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328930,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328931,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328933,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328934,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328935,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328937,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328939,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328940,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328941,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328943,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328944,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328945,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328947,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328949,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328950,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328951,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328953,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328954,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328955,25,Male,Bachelor's Degree,Data Analyst,3,135000
2328956,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328958,30,Male,Bachelor's Degree,Data Analyst,5,160000
2328959,24,Male,Bachelor's Degree,Data Analyst,1,95000
2328961,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328962,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328964,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328965,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328966,26,Female,Bachelor's Degree,Data Analyst,3,130000
2328968,27,Female,Bachelor's Degree,Product Manager,4,150000
2328969,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328971,25,Male,Bachelor's Degree,Data Analyst,2,115000
2328972,28,Male,Bachelor's Degree,Software Engineer,5,165000
2328973,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328975,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328977,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328979,30,Male,Bachelor's Degree,Data Analyst,5,160000
2328980,24,Male,Bachelor's Degree,Data Analyst,1,92000
2328981,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328982,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328983,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328985,25,Male,Bachelor's Degree,Data Analyst,2,110000
2328987,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328989,31,Male,Bachelor's Degree,Data Analyst,9,195000
2328990,28,Female,Bachelor's Degree,Software Engineer,5,160000
2328991,26,Male,Bachelor's Degree,Data Analyst,3,130000
2328993,32,Male,Bachelor's Degree,Software Engineer,8,190000
2328995,24,Male,Bachelor's Degree,Data Analyst,1,90000
2328996,27,Male,Bachelor's Degree,Software Engineer,4,140000
2328997,25,Female,Bachelor's Degree,Data Analyst,2,110000
2328999,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329000,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329001,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329003,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329005,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329006,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329007,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329009,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329010,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329011,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329013,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329015,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329016,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329017,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329019,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329020,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329021,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329023,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329025,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329026,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329027,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329029,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329030,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329031,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329033,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329035,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329036,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329037,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329039,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329040,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329041,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329043,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329045,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329046,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329047,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329049,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329050,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329051,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329053,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329055,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329056,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329057,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329059,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329060,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329061,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329063,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329065,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329066,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329067,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329069,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329070,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329071,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329073,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329075,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329076,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329077,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329079,31,Male,Bachelor's Degree,Data Analyst,9,195000
2329080,28,Female,Bachelor's Degree,Software Engineer,5,160000
2329081,26,Male,Bachelor's Degree,Data Analyst,3,130000
2329083,32,Male,Bachelor's Degree,Software Engineer,8,190000
2329085,24,Male,Bachelor's Degree,Data Analyst,1,90000
2329086,27,Male,Bachelor's Degree,Software Engineer,4,140000
2329087,25,Female,Bachelor's Degree,Data Analyst,2,110000
2329102,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329103,32,Male,Bachelor's Degree,Data Scientist,8,180000
2329105,30,Male,Bachelor's Degree,Data Analyst,5,140000
2329106,24,Male,Bachelor's Degree,Data Analyst,2,100000
2329108,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329109,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329111,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329112,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329113,26,Female,Bachelor's Degree,Data Analyst,3,120000
2329115,27,Female,Bachelor's Degree,Product Manager,4,130000
2329116,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329118,25,Male,Bachelor's Degree,Data Analyst,2,100000
2329119,28,Male,Bachelor's Degree,Software Engineer,5,150000
2329120,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329122,32,Male,Bachelor's Degree,Data Scientist,8,180000
2329124,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329126,30,Male,Bachelor's Degree,Data Analyst,5,140000
2329127,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329128,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329129,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329130,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329132,25,Male,Bachelor's Degree,Data Analyst,2,100000
2329134,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329136,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329137,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329138,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329140,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329142,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329143,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329144,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329146,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329147,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329148,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329150,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329152,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329153,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329154,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329156,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329157,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329158,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329160,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329162,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329163,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329164,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329166,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329167,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329168,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329170,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329172,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329173,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329174,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329176,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329177,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329178,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329180,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329182,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329183,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329184,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329186,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329187,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329188,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329190,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329192,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329193,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329194,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329196,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329197,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329198,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329200,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329202,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329203,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329204,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329206,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329207,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329208,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329210,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329212,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329213,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329214,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329216,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329217,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329218,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329220,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329222,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329223,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329224,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329226,31,Male,Bachelor's Degree,Data Analyst,9,190000
2329227,28,Female,Bachelor's Degree,Software Engineer,5,150000
2329228,26,Male,Bachelor's Degree,Data Analyst,3,120000
2329230,32,Male,Bachelor's Degree,Software Engineer,8,180000
2329232,24,Male,Bachelor's Degree,Data Analyst,2,95000
2329233,27,Male,Bachelor's Degree,Software Engineer,4,160000
2329234,25,Female,Bachelor's Degree,Data Analyst,2,100000
2329236,29,Male,Bachelor's Degree,Software Engineer,7,180000
2329237,27,Female,Bachelor's Degree,Data Analyst,5,120000
2329239,28,Male,Bachelor's Degree,Software Engineer,4,160000
2329240,26,Female,Bachelor's Degree,Data Analyst,3,100000
2329241,31,Male,Bachelor's Degree,Product Manager,8,190000
2329243,32,Female,Bachelor's Degree,Data Scientist,9,185000
2329244,29,Male,Bachelor's Degree,Data Analyst,7,130000
2329245,35,Female,Bachelor's Degree,Product Manager,12,190000
2329246,27,Male,Bachelor's Degree,Software Engineer,5,150000
2329249,26,Male,Bachelor's Degree,Data Analyst,3,110000
2329250,30,Female,Bachelor's Degree,Software Engineer,8,180000
2329252,29,Female,Bachelor's Degree,Data Analyst,7,130000
2329253,32,Male,Bachelor's Degree,Software Engineer,10,190000
2329255,34,Male,Bachelor's Degree,Software Engineer,12,195000
2329256,25,Female,Bachelor's Degree,Data Analyst,2,90000
2329257,30,Male,Bachelor's Degree,Product Manager,8,185000
2329258,29,Female,Bachelor's Degree,Data Analyst,6,120000
2329259,31,Male,Bachelor's Degree,Software Engineer,9,180000
2329260,26,Female,Bachelor's Degree,Data Analyst,3,100000
2329262,28,Male,Bachelor's Degree,Software Engineer,4,160000
2329263,27,Female,Bachelor's Degree,Data Analyst,5,125000
2329265,32,Female,Bachelor's Degree,Data Scientist,9,185000
2329266,29,Male,Bachelor's Degree,Data Analyst,7,130000
2329267,35,Female,Bachelor's Degree,Product Manager,12,190000
2329268,27,Male,Bachelor's Degree,Software Engineer,5,150000
2329271,26,Male,Bachelor's Degree,Data Analyst,3,110000
2329272,30,Female,Bachelor's Degree,Software Engineer,8,180000
2329274,29,Female,Bachelor's Degree,Data Analyst,7,130000
2329275,32,Male,Bachelor's Degree,Software Engineer,10,190000
2329277,34,Male,Bachelor's Degree,Software Engineer,12,195000
2329278,25,Female,Bachelor's Degree,Data Analyst,2,90000
2329279,30,Male,Bachelor's Degree,Product Manager,8,185000
2329280,29,Female,Bachelor's Degree,Data Analyst,6,120000
2329281,31,Male,Bachelor's Degree,Software Engineer,9,180000
2329282,26,Female,Bachelor's Degree,Data Analyst,3,100000
2329284,28,Male,Bachelor's Degree,Software Engineer,4,160000
2329285,27,Female,Bachelor's Degree,Data Analyst,5,125000
2329287,32,Female,Bachelor's Degree,Data Scientist,9,185000
2329288,29,Male,Bachelor's Degree,Data Analyst,7,130000
2329289,35,Female,Bachelor's Degree,Product Manager,12,190000
2329290,27,Male,Bachelor's Degree,Software Engineer,5,150000
2329293,26,Male,Bachelor's Degree,Data Analyst,3,110000
